2024-11-03,QEH,Greenwich,Pathway 2,C1: care transfer hub process : waiting for confirmation of immediate care needs and pathway.,5,82
2024-11-03,UHL,Greenwich,Pathway 0,C1: care transfer hub process : waiting for confirmation of immediate care needs and pathway.,1,12
2024-11-03,UHL,Greenwich,Pathway 0,"E5: capacity : bed-based rehabilitation, reablement or recovery services not yet available (pathway 2).",1,24
2024-11-03,UHL,Greenwich,Pathway 3,E7: capacity : residential/nursing home care not yet available (pathway 3).,2,19
2024-11-03,UHL,Lewisham,Pathway 2,E6: capacity : mental health admitted patient care not yet available (pathway 2).,2,32
2024-11-04,QEH,Bexley,Pathway 1,C1: care transfer hub process : waiting for confirmation of immediate care needs and pathway.,6,74
2024-11-04,QEH,Bexley,Pathway 3,D6: interface process : residential/nursing home care arrangements still underway (pathway 3).,2,55
2024-11-04,QEH,Lewisham,Pathway 3,C1: care transfer hub process : waiting for confirmation of immediate care needs and pathway.,1,28
2024-11-04,UHL,Lewisham,Pathway 1,E2: capacity : other home-based social care service not yet available (pathway 1).,1,7
2024-11-05,QEH,Bexley,Pathway 1,C2: care transfer hub process : awaiting necessary referrals by care transfer hub.,1,2
2024-11-05,QEH,Greenwich,Pathway 0,"D1: interface process : home based rehabilitation, reablement or recovery service arrangements still underway (pathway 1).",1,1
2024-11-05,UHL,Greenwich,Pathway 1,C2: care transfer hub process : awaiting necessary referrals by care transfer hub.,1,6
2024-11-05,UHL,Other,Pathway 1,C1: care transfer hub process : waiting for confirmation of immediate care needs and pathway.,2,4
2024-11-06,QEH,Greenwich,Pathway 3,D6: interface process : residential/nursing home care arrangements still underway (pathway 3).,2,93
2024-11-06,UHL,Greenwich,Pathway 1,E9: capacity : housing adaptations not yet completed (pathway 1 or 3).,2,5
2024-11-09,UHL,Bexley,Pathway 1,D4: interface process : housing provision arrangement for homelessness still underway (pathway 0 or 1).,1,84
2024-11-09,UHL,Lewisham,Pathway 1,E9: capacity : housing adaptations not yet completed (pathway 1 or 3).,2,104
2024-11-10,QEH,Bexley,Pathway 2,"D5: interface process : bed-based rehabilitation, reablement or recovery service arrangements still underway (pathway 2).",1,5
2024-11-10,QEH,Greenwich,Pathway 2,C1: care transfer hub process : waiting for confirmation of immediate care needs and pathway.,3,50
2024-11-10,UHL,Bexley,Pathway 3,E2: capacity : other home-based social care service not yet available (pathway 1).,1,48
2024-11-10,UHL,Greenwich,Pathway 2,"D5: interface process : bed-based rehabilitation, reablement or recovery service arrangements still underway (pathway 2).",1,32
2024-11-11,QEH,Bexley,Pathway 1,C1: care transfer hub process : waiting for confirmation of immediate care needs and pathway.,7,71
2024-11-11,QEH,Lewisham,Pathway 3,C1: care transfer hub process : waiting for confirmation of immediate care needs and pathway.,1,35
2024-11-11,UHL,Greenwich,Pathway 1,C1: care transfer hub process : waiting for confirmation of immediate care needs and pathway.,1,1
2024-11-11,UHL,Other,Pathway 0,C1: care transfer hub process : waiting for confirmation of immediate care needs and pathway.,1,5
2024-11-12,QEH,Greenwich,Pathway 0,"D1: interface process : home based rehabilitation, reablement or recovery service arrangements still underway (pathway 1).",1,1
2024-11-12,UHL,Greenwich,Pathway 1,C2: care transfer hub process : awaiting necessary referrals by care transfer hub.,1,2
2024-11-12,UHL,Lewisham,Pathway 2,"E5: capacity : bed-based rehabilitation, reablement or recovery services not yet available (pathway 2).",2,64
2024-11-13,QEH,Greenwich,Pathway 3,D6: interface process : residential/nursing home care arrangements still underway (pathway 3).,2,124
2024-11-13,UHL,Greenwich,Pathway 0,E7: capacity : residential/nursing home care not yet available (pathway 3).,1,22
2024-11-14,QEH,Greenwich,Pathway 2,D6: interface process : residential/nursing home care arrangements still underway (pathway 3).,1,10
2024-11-14,UHL,Greenwich,Pathway 0,D6: interface process : residential/nursing home care arrangements still underway (pathway 3).,1,28
2024-11-16,QEH,Bexley,Pathway 2,"E5: capacity : bed-based rehabilitation, reablement or recovery services not yet available (pathway 2).",3,35
2024-11-16,UHL,Greenwich,Pathway 2,"E5: capacity : bed-based rehabilitation, reablement or recovery services not yet available (pathway 2).",1,3
2024-11-16,UHL,Lewisham,Pathway 0,E7: capacity : residential/nursing home care not yet available (pathway 3).,1,55
2024-11-16,UHL,Lewisham,Pathway 1,E9: capacity : housing adaptations not yet completed (pathway 1 or 3).,2,107
2024-11-17,QEH,Greenwich,Pathway 2,C1: care transfer hub process : waiting for confirmation of immediate care needs and pathway.,6,28
2024-11-17,UHL,Lewisham,Pathway 0,D6: interface process : residential/nursing home care arrangements still underway (pathway 3).,1,4
2024-11-17,UHL,Lewisham,Pathway 1,E7: capacity : residential/nursing home care not yet available (pathway 3).,2,86
2024-11-18,QEH,Greenwich,Pathway 1,D4: interface process : housing provision arrangement for homelessness still underway (pathway 0 or 1).,1,19
2024-11-18,UHL,Greenwich,Pathway 1,E10: capacity : equipment and associated training not yet delivered (pathway 1-3).,1,5
2024-11-19,QEH,Bexley,Pathway 3,"D7: interface process : end-of-life care, including fast-track continuing healthcare arrangement still underway?(pathway 1 or 3).",1,8
2024-11-19,QEH,Greenwich,Pathway 0,C1: care transfer hub process : waiting for confirmation of immediate care needs and pathway.,1,5
2024-11-19,UHL,Lewisham,Pathway 0,C1: care transfer hub process : waiting for confirmation of immediate care needs and pathway.,1,1
2024-11-19,UHL,Lewisham,Pathway 2,"D5: interface process : bed-based rehabilitation, reablement or recovery service arrangements still underway (pathway 2).",2,78
2024-11-19,UHL,Lewisham,Pathway 2,"E5: capacity : bed-based rehabilitation, reablement or recovery services not yet available (pathway 2).",2,2
2024-11-20,QEH,Greenwich,Pathway 1,C1: care transfer hub process : waiting for confirmation of immediate care needs and pathway.,5,35
2024-11-20,UHL,Lewisham,Pathway 0,E10: capacity : equipment and associated training not yet delivered (pathway 1-3).,4,18
2024-11-20,UHL,Lewisham,Pathway 1,C1: care transfer hub process : waiting for confirmation of immediate care needs and pathway.,2,2
2024-11-21,UHL,Lewisham,Pathway 0,C2: care transfer hub process : awaiting necessary referrals by care transfer hub.,1,2
2024-11-21,UHL,Lewisham,Pathway 1,E10: capacity : equipment and associated training not yet delivered (pathway 1-3).,4,14
2024-11-22,QEH,Bexley,Pathway 3,C1: care transfer hub process : waiting for confirmation of immediate care needs and pathway.,1,28
2024-11-23,UHL,Bexley,Pathway 3,E7: capacity : residential/nursing home care not yet available (pathway 3).,1,31
2024-11-23,UHL,Greenwich,Pathway 2,"E5: capacity : bed-based rehabilitation, reablement or recovery services not yet available (pathway 2).",2,55
2024-11-23,UHL,Other,Pathway 0,E4: capacity : housing provision not yet available (pathway 0 or 1).,2,16
2024-11-24,UHL,Greenwich,Pathway 0,D4: interface process : housing provision arrangement for homelessness still underway (pathway 0 or 1).,1,38
2024-11-24,UHL,Greenwich,Pathway 0,E10: capacity : equipment and associated training not yet delivered (pathway 1-3).,1,4
2024-11-24,UHL,Lewisham,Pathway 0,D6: interface process : residential/nursing home care arrangements still underway (pathway 3).,3,18
2024-11-24,UHL,Lewisham,Pathway 1,E7: capacity : residential/nursing home care not yet available (pathway 3).,1,75
2024-11-24,UHL,Lewisham,Pathway 3,E6: capacity : mental health admitted patient care not yet available (pathway 2).,1,60
2024-11-25,QEH,Greenwich,Pathway 2,"D5: interface process : bed-based rehabilitation, reablement or recovery service arrangements still underway (pathway 2).",1,23
2024-11-26,QEH,Greenwich,Pathway 0,C1: care transfer hub process : waiting for confirmation of immediate care needs and pathway.,1,12
2024-11-26,UHL,Lewisham,Pathway 0,C1: care transfer hub process : waiting for confirmation of immediate care needs and pathway.,2,3
2024-11-26,UHL,Lewisham,Pathway 2,"D5: interface process : bed-based rehabilitation, reablement or recovery service arrangements still underway (pathway 2).",1,55
2024-11-26,UHL,Lewisham,Pathway 2,"E5: capacity : bed-based rehabilitation, reablement or recovery services not yet available (pathway 2).",1,1
2024-11-26,UHL,Other,Pathway 1,E10: capacity : equipment and associated training not yet delivered (pathway 1-3).,1,1
2024-11-26,UHL,Other,Pathway 3,E7: capacity : residential/nursing home care not yet available (pathway 3).,3,122
2024-11-27,QEH,Greenwich,Pathway 1,C1: care transfer hub process : waiting for confirmation of immediate care needs and pathway.,4,31
2024-11-27,UHL,Lewisham,Pathway 0,E10: capacity : equipment and associated training not yet delivered (pathway 1-3).,3,10
2024-11-27,UHL,Lewisham,Pathway 1,C1: care transfer hub process : waiting for confirmation of immediate care needs and pathway.,4,17
2024-11-28,QEH,Greenwich,Pathway 2,D6: interface process : residential/nursing home care arrangements still underway (pathway 3).,2,35
2024-11-28,UHL,Greenwich,Pathway 0,E11: capacity : awaiting restart of existing social care arrangements (pathway 0).,1,1
2024-11-28,UHL,Lewisham,Pathway 1,E10: capacity : equipment and associated training not yet delivered (pathway 1-3).,1,4
2024-11-29,UHL,Lewisham,Pathway 3,D6: interface process : residential/nursing home care arrangements still underway (pathway 3).,2,40
2024-11-30,QEH,Bexley,Pathway 2,"E5: capacity : bed-based rehabilitation, reablement or recovery services not yet available (pathway 2).",1,21
2024-11-30,UHL,Bexley,Pathway 3,E7: capacity : residential/nursing home care not yet available (pathway 3).,1,38
2024-11-30,UHL,Greenwich,Pathway 2,"E5: capacity : bed-based rehabilitation, reablement or recovery services not yet available (pathway 2).",2,69
2024-11-30,UHL,Other,Pathway 0,E4: capacity : housing provision not yet available (pathway 0 or 1).,1,6
2024-11-30,UHL,Other,Pathway 2,E6: capacity : mental health admitted patient care not yet available (pathway 2).,1,39
2024-11-30,UHL,Other,Pathway 3,C1: care transfer hub process : waiting for confirmation of immediate care needs and pathway.,1,13
2024-12-01,UHL,Greenwich,Pathway 0,D4: interface process : housing provision arrangement for homelessness still underway (pathway 0 or 1).,1,45
2024-12-01,UHL,Greenwich,Pathway 0,E10: capacity : equipment and associated training not yet delivered (pathway 1-3).,1,5
2024-12-01,UHL,Lewisham,Pathway 1,E7: capacity : residential/nursing home care not yet available (pathway 3).,1,82
2024-12-01,UHL,Lewisham,Pathway 3,E6: capacity : mental health admitted patient care not yet available (pathway 2).,1,67
2024-12-01,UHL,Other,Pathway 0,D4: interface process : housing provision arrangement for homelessness still underway (pathway 0 or 1).,1,12
2024-12-01,UHL,Other,Pathway 1,E4: capacity : housing provision not yet available (pathway 0 or 1).,2,24
2024-12-01,UHL,Other,Pathway 3,C2: care transfer hub process : awaiting necessary referrals by care transfer hub.,1,4
2024-12-02,QEH,Bexley,Pathway 0,"D1: interface process : home based rehabilitation, reablement or recovery service arrangements still underway (pathway 1).",1,4
2024-12-02,QEH,Greenwich,Pathway 2,"D5: interface process : bed-based rehabilitation, reablement or recovery service arrangements still underway (pathway 2).",2,38
2024-12-02,QEH,Greenwich,Pathway 2,"E5: capacity : bed-based rehabilitation, reablement or recovery services not yet available (pathway 2).",2,21
2024-12-02,UHL,Greenwich,Pathway 3,E7: capacity : residential/nursing home care not yet available (pathway 3).,3,64
2024-12-02,UHL,Lewisham,Pathway 0,E4: capacity : housing provision not yet available (pathway 0 or 1).,1,29
2024-12-03,QEH,Bexley,Pathway 3,D6: interface process : residential/nursing home care arrangements still underway (pathway 3).,3,24
2024-12-03,QEH,Bexley,Pathway 3,"D7: interface process : end-of-life care, including fast-track continuing healthcare arrangement still underway?(pathway 1 or 3).",1,1
2024-12-03,QEH,Greenwich,Pathway 0,C1: care transfer hub process : waiting for confirmation of immediate care needs and pathway.,1,1
2024-12-03,QEH,Other,Pathway 0,C1: care transfer hub process : waiting for confirmation of immediate care needs and pathway.,2,7
2024-12-03,QEH,Other,Pathway 0,E6: capacity : mental health admitted patient care not yet available (pathway 2).,1,1
2024-12-03,UHL,Greenwich,Pathway 3,D6: interface process : residential/nursing home care arrangements still underway (pathway 3).,1,14
2024-12-03,UHL,Lewisham,Pathway 0,C1: care transfer hub process : waiting for confirmation of immediate care needs and pathway.,3,16
2024-12-03,UHL,Lewisham,Pathway 0,D4: interface process : housing provision arrangement for homelessness still underway (pathway 0 or 1).,1,21
2024-12-03,UHL,Lewisham,Pathway 2,"E5: capacity : bed-based rehabilitation, reablement or recovery services not yet available (pathway 2).",2,63
2024-12-03,UHL,Other,Pathway 3,E7: capacity : residential/nursing home care not yet available (pathway 3).,4,81
2024-12-04,QEH,Greenwich,Pathway 1,C1: care transfer hub process : waiting for confirmation of immediate care needs and pathway.,4,35
2024-12-04,QEH,Other,Pathway 1,C1: care transfer hub process : waiting for confirmation of immediate care needs and pathway.,1,3
2024-12-04,UHL,Lewisham,Pathway 0,E10: capacity : equipment and associated training not yet delivered (pathway 1-3).,3,21
2024-12-04,UHL,Lewisham,Pathway 1,C1: care transfer hub process : waiting for confirmation of immediate care needs and pathway.,2,11
2024-12-04,UHL,Lewisham,Pathway 1,D4: interface process : housing provision arrangement for homelessness still underway (pathway 0 or 1).,1,10
2024-12-04,UHL,Lewisham,Pathway 2,C2: care transfer hub process : awaiting necessary referrals by care transfer hub.,1,2
2024-12-05,QEH,Greenwich,Pathway 3,C3: care transfer hub process : awaiting confirmation of funding eligibility.,1,5
2024-12-05,QEH,Greenwich,Pathway 3,"D7: interface process : end-of-life care, including fast-track continuing healthcare arrangement still underway?(pathway 1 or 3).",1,2
2024-12-05,UHL,Lewisham,Pathway 1,E10: capacity : equipment and associated training not yet delivered (pathway 1-3).,3,5
2024-12-05,UHL,Lewisham,Pathway 3,E7: capacity : residential/nursing home care not yet available (pathway 3).,22,644
2024-12-06,QEH,Bexley,Pathway 3,C1: care transfer hub process : waiting for confirmation of immediate care needs and pathway.,2,9
2024-12-06,UHL,Greenwich,Pathway 2,E6: capacity : mental health admitted patient care not yet available (pathway 2).,1,4
2024-12-06,UHL,Lewisham,Pathway 3,D6: interface process : residential/nursing home care arrangements still underway (pathway 3).,1,17
2024-12-06,UHL,Lewisham,Pathway 3,E3: capacity : other home-based community health services not yet available (pathway 1).,1,72
2024-12-07,QEH,Bexley,Pathway 2,C1: care transfer hub process : waiting for confirmation of immediate care needs and pathway.,3,23
2024-12-07,QEH,Bexley,Pathway 2,"E5: capacity : bed-based rehabilitation, reablement or recovery services not yet available (pathway 2).",3,40
2024-12-07,QEH,Bexley,Pathway 3,D11: interface process : patient/family/carer choice discussions on package still underway.,1,6
2024-12-07,UHL,Bexley,Pathway 3,E7: capacity : residential/nursing home care not yet available (pathway 3).,1,45
2024-12-08,QEH,Greenwich,Pathway 3,C1: care transfer hub process : waiting for confirmation of immediate care needs and pathway.,1,23
2024-12-08,UHL,Greenwich,Pathway 0,E10: capacity : equipment and associated training not yet delivered (pathway 1-3).,1,5
2024-12-08,UHL,Lewisham,Pathway 0,E11: capacity : awaiting restart of existing social care arrangements (pathway 0).,1,5
2024-12-08,UHL,Other,Pathway 1,E4: capacity : housing provision not yet available (pathway 0 or 1).,1,27
2024-12-09,QEH,Bexley,Pathway 0,"D1: interface process : home based rehabilitation, reablement or recovery service arrangements still underway (pathway 1).",2,8
2024-12-09,QEH,Greenwich,Pathway 2,"D1: interface process : home based rehabilitation, reablement or recovery service arrangements still underway (pathway 1).",1,21
2024-12-09,QEH,Greenwich,Pathway 2,"D5: interface process : bed-based rehabilitation, reablement or recovery service arrangements still underway (pathway 2).",3,56
2024-12-09,QEH,Greenwich,Pathway 2,"E5: capacity : bed-based rehabilitation, reablement or recovery services not yet available (pathway 2).",3,41
2024-12-09,UHL,Greenwich,Pathway 2,"D5: interface process : bed-based rehabilitation, reablement or recovery service arrangements still underway (pathway 2).",1,26
2024-12-09,UHL,Greenwich,Pathway 3,E7: capacity : residential/nursing home care not yet available (pathway 3).,4,105
2024-12-09,UHL,Lewisham,Pathway 0,E4: capacity : housing provision not yet available (pathway 0 or 1).,1,6
2024-12-10,QEH,Bexley,Pathway 3,D6: interface process : residential/nursing home care arrangements still underway (pathway 3).,1,16
2024-12-10,UHL,Lewisham,Pathway 0,D4: interface process : housing provision arrangement for homelessness still underway (pathway 0 or 1).,1,1
2024-12-10,UHL,Other,Pathway 0,C1: care transfer hub process : waiting for confirmation of immediate care needs and pathway.,2,9
2024-12-10,UHL,Other,Pathway 2,"D5: interface process : bed-based rehabilitation, reablement or recovery service arrangements still underway (pathway 2).",1,10
2024-12-10,UHL,Other,Pathway 3,E7: capacity : residential/nursing home care not yet available (pathway 3).,3,37
2024-12-11,QEH,Other,Pathway 1,C1: care transfer hub process : waiting for confirmation of immediate care needs and pathway.,1,10
2024-12-11,UHL,Other,Pathway 1,C1: care transfer hub process : waiting for confirmation of immediate care needs and pathway.,1,9
2024-12-12,UHL,Lewisham,Pathway 0,D9: interface process : homeless with no recourse to public funds.,1,39
2024-12-12,UHL,Lewisham,Pathway 0,"E5: capacity : bed-based rehabilitation, reablement or recovery services not yet available (pathway 2).",1,71
2024-12-12,UHL,Lewisham,Pathway 3,E7: capacity : residential/nursing home care not yet available (pathway 3).,19,658
2024-12-12,UHL,Other,Pathway 3,E4: capacity : housing provision not yet available (pathway 0 or 1).,1,31
2024-12-13,UHL,Lewisham,Pathway 2,E7: capacity : residential/nursing home care not yet available (pathway 3).,1,11
2024-12-13,UHL,Lewisham,Pathway 3,D6: interface process : residential/nursing home care arrangements still underway (pathway 3).,1,24
2024-12-13,UHL,Other,Pathway 1,E9: capacity : housing adaptations not yet completed (pathway 1 or 3).,1,13
2024-12-14,QEH,Bexley,Pathway 2,C1: care transfer hub process : waiting for confirmation of immediate care needs and pathway.,2,15
2024-12-15,QEH,Greenwich,Pathway 3,C1: care transfer hub process : waiting for confirmation of immediate care needs and pathway.,1,5
2024-12-15,UHL,Other,Pathway 0,D4: interface process : housing provision arrangement for homelessness still underway (pathway 0 or 1).,1,24
2024-12-16,QEH,Bexley,Pathway 0,"D1: interface process : home based rehabilitation, reablement or recovery service arrangements still underway (pathway 1).",2,2
2024-12-16,QEH,Bexley,Pathway 3,E7: capacity : residential/nursing home care not yet available (pathway 3).,1,21
2024-12-16,QEH,Greenwich,Pathway 2,C1: care transfer hub process : waiting for confirmation of immediate care needs and pathway.,7,99
2024-12-16,QEH,Greenwich,Pathway 2,"E5: capacity : bed-based rehabilitation, reablement or recovery services not yet available (pathway 2).",3,52
2024-12-16,QEH,Greenwich,Pathway 3,D11: interface process : patient/family/carer choice discussions on package still underway.,1,15
2024-12-16,UHL,Greenwich,Pathway 2,"D5: interface process : bed-based rehabilitation, reablement or recovery service arrangements still underway (pathway 2).",1,33
2024-12-16,UHL,Greenwich,Pathway 3,E7: capacity : residential/nursing home care not yet available (pathway 3).,4,148
2024-12-16,UHL,Lewisham,Pathway 0,E4: capacity : housing provision not yet available (pathway 0 or 1).,1,13
2024-12-17,QEH,Bexley,Pathway 3,D6: interface process : residential/nursing home care arrangements still underway (pathway 3).,2,27
2024-12-17,UHL,Greenwich,Pathway 1,C1: care transfer hub process : waiting for confirmation of immediate care needs and pathway.,1,2
2024-12-17,UHL,Lewisham,Pathway 0,D4: interface process : housing provision arrangement for homelessness still underway (pathway 0 or 1).,2,50
2024-12-17,UHL,Other,Pathway 0,C1: care transfer hub process : waiting for confirmation of immediate care needs and pathway.,3,6
2024-12-18,UHL,Other,Pathway 1,C1: care transfer hub process : waiting for confirmation of immediate care needs and pathway.,1,1
2024-12-19,QEH,Greenwich,Pathway 3,D6: interface process : residential/nursing home care arrangements still underway (pathway 3).,6,107
2024-12-19,QEH,Greenwich,Pathway 3,"D7: interface process : end-of-life care, including fast-track continuing healthcare arrangement still underway?(pathway 1 or 3).",1,1
2024-12-19,UHL,Lewisham,Pathway 3,E7: capacity : residential/nursing home care not yet available (pathway 3).,16,683
2024-12-20,QEH,Other,Pathway 3,D6: interface process : residential/nursing home care arrangements still underway (pathway 3).,1,59
2024-12-20,UHL,Other,Pathway 1,E9: capacity : housing adaptations not yet completed (pathway 1 or 3).,1,20
2024-12-21,QEH,Bexley,Pathway 2,C1: care transfer hub process : waiting for confirmation of immediate care needs and pathway.,3,36
2024-12-21,UHL,Lewisham,Pathway 0,E9: capacity : housing adaptations not yet completed (pathway 1 or 3).,2,8
2024-12-21,UHL,Lewisham,Pathway 1,C2: care transfer hub process : awaiting necessary referrals by care transfer hub.,2,19
2024-12-22,QEH,Greenwich,Pathway 3,C1: care transfer hub process : waiting for confirmation of immediate care needs and pathway.,1,16
2024-12-22,UHL,Bexley,Pathway 1,E10: capacity : equipment and associated training not yet delivered (pathway 1-3).,2,13
2024-12-22,UHL,Lewisham,Pathway 1,E9: capacity : housing adaptations not yet completed (pathway 1 or 3).,1,23
2024-12-22,UHL,Lewisham,Pathway 3,C1: care transfer hub process : waiting for confirmation of immediate care needs and pathway.,1,13
2024-12-23,QEH,Bexley,Pathway 2,"D5: interface process : bed-based rehabilitation, reablement or recovery service arrangements still underway (pathway 2).",1,2
2024-12-23,QEH,Greenwich,Pathway 2,C1: care transfer hub process : waiting for confirmation of immediate care needs and pathway.,6,41
2024-12-23,UHL,Greenwich,Pathway 0,C1: care transfer hub process : waiting for confirmation of immediate care needs and pathway.,2,34
2024-12-23,UHL,Greenwich,Pathway 2,"D5: interface process : bed-based rehabilitation, reablement or recovery service arrangements still underway (pathway 2).",1,40
2024-12-23,UHL,Lewisham,Pathway 0,E3: capacity : other home-based community health services not yet available (pathway 1).,1,1
2024-12-24,QEH,Bexley,Pathway 1,C1: care transfer hub process : waiting for confirmation of immediate care needs and pathway.,1,8
2024-12-24,UHL,Other,Pathway 0,C1: care transfer hub process : waiting for confirmation of immediate care needs and pathway.,1,2
2024-12-25,QEH,Greenwich,Pathway 0,"D1: interface process : home based rehabilitation, reablement or recovery service arrangements still underway (pathway 1).",3,6
2024-12-25,QEH,Greenwich,Pathway 0,"E5: capacity : bed-based rehabilitation, reablement or recovery services not yet available (pathway 2).",1,2
2024-12-25,QEH,Greenwich,Pathway 3,E7: capacity : residential/nursing home care not yet available (pathway 3).,1,24
2024-12-26,QEH,Greenwich,Pathway 3,D6: interface process : residential/nursing home care arrangements still underway (pathway 3).,4,113
2024-12-27,QEH,Greenwich,Pathway 2,D6: interface process : residential/nursing home care arrangements still underway (pathway 3).,2,82
2024-12-28,UHL,Lewisham,Pathway 0,E9: capacity : housing adaptations not yet completed (pathway 1 or 3).,1,12
2024-12-29,UHL,Bexley,Pathway 1,E10: capacity : equipment and associated training not yet delivered (pathway 1-3).,1,13
2024-12-30,QEH,Bexley,Pathway 2,"D5: interface process : bed-based rehabilitation, reablement or recovery service arrangements still underway (pathway 2).",3,17
2024-12-30,QEH,Greenwich,Pathway 2,C1: care transfer hub process : waiting for confirmation of immediate care needs and pathway.,3,28
2024-12-30,UHL,Greenwich,Pathway 2,"D5: interface process : bed-based rehabilitation, reablement or recovery service arrangements still underway (pathway 2).",1,47
2024-12-31,UHL,Greenwich,Pathway 0,C2: care transfer hub process : awaiting necessary referrals by care transfer hub.,1,1
2025-01-01,QEH,Bexley,Pathway 1,D11: interface process : patient/family/carer choice discussions on package still underway.,1,2
2025-01-01,UHL,Lewisham,Pathway 2,"D5: interface process : bed-based rehabilitation, reablement or recovery service arrangements still underway (pathway 2).",1,14
2025-01-01,UHL,Lewisham,Pathway 2,"E5: capacity : bed-based rehabilitation, reablement or recovery services not yet available (pathway 2).",4,108
2025-01-01,UHL,Other,Pathway 0,C2: care transfer hub process : awaiting necessary referrals by care transfer hub.,1,3
2025-01-02,QEH,Greenwich,Pathway 3,D6: interface process : residential/nursing home care arrangements still underway (pathway 3).,3,84
2025-01-02,UHL,Lewisham,Pathway 1,C1: care transfer hub process : waiting for confirmation of immediate care needs and pathway.,2,50
2025-01-03,QEH,Greenwich,Pathway 2,D6: interface process : residential/nursing home care arrangements still underway (pathway 3).,1,51
2025-01-03,UHL,Other,Pathway 3,"E8: capacity : end-of-life care, including fast-track continuing healthcare not yet available (pathway 1 or 3).",1,16
2025-01-05,UHL,Bexley,Pathway 3,E7: capacity : residential/nursing home care not yet available (pathway 3).,3,38
2025-01-05,UHL,Greenwich,Pathway 2,"E5: capacity : bed-based rehabilitation, reablement or recovery services not yet available (pathway 2).",1,23
2025-01-05,UHL,Lewisham,Pathway 0,E7: capacity : residential/nursing home care not yet available (pathway 3).,1,83
2025-01-05,UHL,Lewisham,Pathway 1,E9: capacity : housing adaptations not yet completed (pathway 1 or 3).,1,7
2025-01-06,QEH,Bexley,Pathway 0,C1: care transfer hub process : waiting for confirmation of immediate care needs and pathway.,1,1
2025-01-06,UHL,Greenwich,Pathway 0,C1: care transfer hub process : waiting for confirmation of immediate care needs and pathway.,2,11
2025-01-06,UHL,Lewisham,Pathway 0,D6: interface process : residential/nursing home care arrangements still underway (pathway 3).,1,1
2025-01-07,QEH,Bexley,Pathway 1,C1: care transfer hub process : waiting for confirmation of immediate care needs and pathway.,2,3
2025-01-07,QEH,Greenwich,Pathway 1,D4: interface process : housing provision arrangement for homelessness still underway (pathway 0 or 1).,1,9
2025-01-08,QEH,Greenwich,Pathway 0,C1: care transfer hub process : waiting for confirmation of immediate care needs and pathway.,1,3
2025-01-08,UHL,Lewisham,Pathway 0,C1: care transfer hub process : waiting for confirmation of immediate care needs and pathway.,3,38
2025-01-08,UHL,Lewisham,Pathway 0,E6: capacity : mental health admitted patient care not yet available (pathway 2).,1,2
2025-01-08,UHL,Lewisham,Pathway 2,"E5: capacity : bed-based rehabilitation, reablement or recovery services not yet available (pathway 2).",5,45
2025-01-09,QEH,Bexley,Pathway 0,D10: interface process : self-funded care package arrangements still underway.,1,1
2025-01-09,QEH,Greenwich,Pathway 1,C1: care transfer hub process : waiting for confirmation of immediate care needs and pathway.,3,15
2025-01-09,UHL,Lewisham,Pathway 0,E10: capacity : equipment and associated training not yet delivered (pathway 1-3).,2,8
2025-01-09,UHL,Other,Pathway 1,D12: interface process : out-of-area discharge arrangements requested but not completed.,1,1
2025-01-09,UHL,Other,Pathway 3,D6: interface process : residential/nursing home care arrangements still underway (pathway 3).,1,18
2025-01-10,QEH,Greenwich,Pathway 2,D6: interface process : residential/nursing home care arrangements still underway (pathway 3).,2,61
2025-01-10,UHL,Lewisham,Pathway 1,E10: capacity : equipment and associated training not yet delivered (pathway 1-3).,1,26
2025-01-11,UHL,Other,Pathway 1,E7: capacity : residential/nursing home care not yet available (pathway 3).,1,22
2025-01-12,QEH,Bexley,Pathway 0,E6: capacity : mental health admitted patient care not yet available (pathway 2).,1,5
2025-01-12,UHL,Bexley,Pathway 3,E7: capacity : residential/nursing home care not yet available (pathway 3).,4,70
2025-01-12,UHL,Lewisham,Pathway 0,E7: capacity : residential/nursing home care not yet available (pathway 3).,3,69
2025-01-12,UHL,Other,Pathway 0,E4: capacity : housing provision not yet available (pathway 0 or 1).,1,62
2025-01-12,UHL,Other,Pathway 3,C1: care transfer hub process : waiting for confirmation of immediate care needs and pathway.,1,14
2025-01-13,UHL,Bexley,Pathway 3,D6: interface process : residential/nursing home care arrangements still underway (pathway 3).,2,48
2025-01-13,UHL,Other,Pathway 0,D4: interface process : housing provision arrangement for homelessness still underway (pathway 0 or 1).,2,54
2025-01-14,QEH,Bexley,Pathway 0,"D1: interface process : home based rehabilitation, reablement or recovery service arrangements still underway (pathway 1).",3,4
2025-01-14,QEH,Bexley,Pathway 0,D11: interface process : patient/family/carer choice discussions on package still underway.,1,5
2025-01-14,QEH,Greenwich,Pathway 2,"D5: interface process : bed-based rehabilitation, reablement or recovery service arrangements still underway (pathway 2).",1,24
2025-01-14,QEH,Greenwich,Pathway 2,D8: interface process : further action requested by agreed provider.,1,4
2025-01-14,UHL,Other,Pathway 1,D4: interface process : housing provision arrangement for homelessness still underway (pathway 0 or 1).,1,8
2025-01-15,QEH,Bexley,Pathway 1,"D1: interface process : home based rehabilitation, reablement or recovery service arrangements still underway (pathway 1).",1,1
2025-01-15,QEH,Bexley,Pathway 3,"D7: interface process : end-of-life care, including fast-track continuing healthcare arrangement still underway?(pathway 1 or 3).",1,2
